"","disasterNumber","declarationDate","incidentType","pwNumber","applicationTitle","applicantId","damageCategoryCode","dcc","damageCategory","projectSize","county","countyCode","state","stateCode","stateNumberCode","projectAmount","federalShareObligated","totalObligated","obligatedDate","hash","lastRefresh","id"
"8967",1297,"1999-09-21T04:00:00.000Z","Hurricane",112,"BEAVER DAM ROAD / NORTHERN DIVISION","000-U5GPD-00","C - Roads and Bridges","C","Roads and Bridges","Small","Statewide",0,"Delaware","DE",10,2913.5,2185.13,2265.84,"1999-10-27T18:47:51.000Z","f494597c21f097a073caeb36cd74e248","2020-06-15T11:19:50.923Z","5ee75956556129600dd58c8a"
"8968",1297,"1999-09-21T04:00:00.000Z","Hurricane",113,"HOPKINS ROAD / NORTHERN DIVISION","000-U5GPD-00","C - Roads and Bridges","C","Roads and Bridges","Small","Statewide",0,"Delaware","DE",10,4030,3022.5,3134.13,"1999-10-27T18:47:51.000Z","a46ee2f71afebfde0c8fe7c284b988d2","2020-06-15T11:19:50.924Z","5ee75956556129600dd58c8b"
"8969",1297,"1999-09-21T04:00:00.000Z","Hurricane",114,"PROT PENN PUMP STATION","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,4793.63,3595.22,3728.01,"1999-10-28T00:07:39.000Z","f25515a3088e6195e9b17aa08c2431c7","2020-06-15T11:19:50.925Z","5ee75956556129600dd58c8c"
"8970",1297,"1999-09-21T04:00:00.000Z","Hurricane",115,"CARR ROAD PUMP STATION","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,23010.22,17257.67,17895.05,"1999-11-10T19:29:43.000Z","a613451767abba35a960a62ea8ca3fa8","2020-06-15T11:19:50.926Z","5ee75956556129600dd58c8d"
"8971",1297,"1999-09-21T04:00:00.000Z","Hurricane",116,"DELAWARE CITY PUMP STATION","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,10873.08,8154.81,8455.99,"1999-10-28T00:07:39.000Z","0b1301845f21bd1d65d34982150eacdd","2020-06-15T11:19:50.928Z","5ee75956556129600dd58c8e"
"8972",1297,"1999-09-21T04:00:00.000Z","Hurricane",117,"ARDLEIGH DRIVE PUMP STATION","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,3867.55,2900.66,3007.79,"1999-11-10T19:29:43.000Z","fb65bff9d92b9b4ddc2055535d56d1ed","2020-06-15T11:19:50.929Z","5ee75956556129600dd58c8f"
"8973",1297,"1999-09-21T04:00:00.000Z","Hurricane",118,"MANHOLE NO.341","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,7273.5,5455.13,5656.6,"1999-11-10T19:29:43.000Z","5f1a6cef0f4fee696f2c8c47ccc1fa7a","2020-06-15T11:19:50.930Z","5ee75956556129600dd58c90"
"8974",1297,"1999-09-21T04:00:00.000Z","Hurricane",119,"ARMY CREEK WELL FIELDS","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,5088.56,3816.42,3957.37,"1999-10-28T00:07:39.000Z","fe63c5024b81a0109edc8db6a622f335","2020-06-15T11:19:50.931Z","5ee75956556129600dd58c91"
"8975",1297,"1999-09-21T04:00:00.000Z","Hurricane",120,"MARSH RD., PUMP STATION","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,5294.68,3971.01,4117.68,"1999-11-10T19:29:43.000Z","9ab8f3928e7dcf46492edd80615b3a97","2020-06-15T11:19:50.932Z","5ee75956556129600dd58c92"
"8976",1297,"1999-09-21T04:00:00.000Z","Hurricane",121,"BRANDYWINE TOWER APT.,  LIFT STATION","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,13735.87,10301.9,10682.37,"1999-12-08T03:05:04.000Z","1fcb1d6d770035edaf9cf0d1a2b70c86","2020-06-15T11:19:50.933Z","5ee75956556129600dd58c93"
"8977",1297,"1999-09-21T04:00:00.000Z","Hurricane",122,"NAAMANS ROAD PUMP STATION","003-99003-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,24264.33,18198.25,18870.38,"1999-10-28T00:07:39.000Z","0b27865230f52bf6e628c2c3db97a55e","2020-06-15T11:19:50.935Z","5ee75956556129600dd58c94"
"8978",1297,"1999-09-21T04:00:00.000Z","Hurricane",123,"AIRPORT ROAD PUMP STATION AND SEPTIC SITE","003-99003-00","F - Public Utilities","F","Public Utilities","Large","New Castle",3,"Delaware","DE",10,111817.06,83862.79,86960.13,"1999-10-27T22:24:13.000Z","37f7777a75cf04930016ede94082f1e0","2020-06-15T11:19:50.936Z","5ee75956556129600dd58c95"
"8979",1297,"1999-09-21T04:00:00.000Z","Hurricane",124,"BRIDGE OVER RED CLAY CREEK","003-30770-00","C - Roads and Bridges","C","Roads and Bridges","Small","New Castle",3,"Delaware","DE",10,5089.6,3817.2,4009.59,"2000-01-15T00:21:21.000Z","11a09add2dcac96cc96573d9250a74a8","2020-06-15T11:19:50.937Z","5ee75956556129600dd58c96"
"8980",1297,"1999-09-21T04:00:00.000Z","Hurricane",125,"DEBRIS","003-30770-00","A - Debris Removal","A","Debris Removal","Small","New Castle",3,"Delaware","DE",10,6763.17,5072.38,5328.02,"2000-02-19T01:18:00.000Z","c81b1f33e8a8a2e964229632e9f90f6d","2020-06-15T11:19:50.938Z","5ee75956556129600dd58c97"
"8981",1297,"1999-09-21T04:00:00.000Z","Hurricane",126,"BUILDING / 1909 NORTH MARKET STREET","003-U021A-00","E - Public Buildings","E","Public Buildings","Small","New Castle",3,"Delaware","DE",10,500,375,393.9,"1999-10-29T00:56:17.000Z","e6dcf248243f5a2631a7098a2d04adff","2020-06-15T11:19:50.939Z","5ee75956556129600dd58c98"
"8982",1297,"1999-09-21T04:00:00.000Z","Hurricane",127,"EOC OPERATIONS","000-UXFCZ-00","G - Recreational or Other","G","Recreational or Other","Small","Statewide",0,"Delaware","DE",10,22343.08,16757.31,17601.87,"1999-10-27T23:08:18.000Z","0b109c56760bb76c98370a4bd340b94c","2020-06-15T11:19:50.940Z","5ee75956556129600dd58c99"
"8983",1297,"1999-09-21T04:00:00.000Z","Hurricane",128,"DFO OPERATIONS","000-UXFCZ-00","G - Recreational or Other","G","Recreational or Other","Small","Statewide",0,"Delaware","DE",10,8181.95,6136.46,6445.74,"1999-10-27T23:08:18.000Z","3a5a486dec99c9bbeb4b619ffe079136","2020-06-15T11:19:50.941Z","5ee75956556129600dd58c9a"
"8984",1297,"1999-09-21T04:00:00.000Z","Hurricane",129,"POST-DFO OPERATIONS","000-UXFCZ-00","G - Recreational or Other","G","Recreational or Other","Small","Statewide",0,"Delaware","DE",10,38578.32,28933.74,30392,"2000-01-15T00:21:21.000Z","5276e9371c5becb7840556040e536585","2020-06-15T11:19:50.942Z","5ee75956556129600dd58c9b"
"8985",1297,"1999-09-21T04:00:00.000Z","Hurricane",130,"CLYDESDALE DRIVE / NORTHERN DIVISION","000-U5GPD-00","C - Roads and Bridges","C","Roads and Bridges","Small","Statewide",0,"Delaware","DE",10,9540.55,7155.41,7419.68,"1999-10-29T00:56:17.000Z","aff372dc375f6a199f3acc4f1c752ee3","2020-06-15T11:19:50.944Z","5ee75956556129600dd58c9c"
"8986",1297,"1999-09-21T04:00:00.000Z","Hurricane",131,"GOVERNOR LEA ROAD / NORTHERN DIVISION","000-U5GPD-00","C - Roads and Bridges","C","Roads and Bridges","Small","Statewide",0,"Delaware","DE",10,3388.64,2541.48,2635.35,"1999-10-29T00:56:17.000Z","25a902188b3d4ebd24cd6bb26a8a09eb","2020-06-15T11:19:50.945Z","5ee75956556129600dd58c9d"
"8987",1297,"1999-09-21T04:00:00.000Z","Hurricane",132,"BECKS WOODS DRIVE / NORTHERN DIVISION","000-U5GPD-00","C - Roads and Bridges","C","Roads and Bridges","Small","Statewide",0,"Delaware","DE",10,2803.86,2102.9,2180.56,"1999-10-29T00:56:17.000Z","3ece70ad7d058b2b1e48926d0dcfe626","2020-06-15T11:19:50.946Z","5ee75956556129600dd58c9e"
"8988",1297,"1999-09-21T04:00:00.000Z","Hurricane",133,"STATE POLICE AUTOMOBILES","000-U03UL-00","E - Public Buildings","E","Public Buildings","Small","Statewide",0,"Delaware","DE",10,1000,750,787.8,"1999-10-29T00:56:17.000Z","805e3ff2c1fa2af924d5474287b2773f","2020-06-15T11:19:50.947Z","5ee75956556129600dd58c9f"
"8989",1297,"1999-09-21T04:00:00.000Z","Hurricane",134,"RACE TOBRANDYWINE PUMPING STATION / FILTERING PLANT","003-77580-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,3723.2,2792.4,2895.53,"1999-10-29T19:13:18.000Z","7f36eea2f17de5ac4b0a981497e776aa","2020-06-15T11:19:50.948Z","5ee75956556129600dd58ca0"
"8990",1297,"1999-09-21T04:00:00.000Z","Hurricane",135,"EMERGENCY PROTECTIVE MEASURES","000-U03UL-00","B - Protective Measures","B","Protective Measures","Small","Statewide",0,"Delaware","DE",10,7475.62,5606.72,5889.3,"1999-10-29T00:56:17.000Z","cbf4fa8c4904799fca869f0435f58de9","2020-06-15T11:19:50.972Z","5ee75956556129600dd58ca1"
"8991",1297,"1999-09-21T04:00:00.000Z","Hurricane",136,"REPAIRS AT THE RACE","003-77580-00","F - Public Utilities","F","Public Utilities","Small","New Castle",3,"Delaware","DE",10,0,0,0.01,"1999-10-29T23:42:54.000Z","1cdd84f7b100f06e45c39e6cbd066f13","2020-06-15T11:19:50.973Z","5ee75956556129600dd58ca2"
"8992",1297,"1999-09-21T04:00:00.000Z","Hurricane",137,"PRELIMINARY ENGINEERING","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,134767.45,101075.59,106265.66,"1999-10-29T17:04:48.000Z","e3d565fd27118d43117560c9cb5192d1","2020-06-15T11:19:50.974Z","5ee75956556129600dd58ca3"
"8993",1297,"1999-09-21T04:00:00.000Z","Hurricane",140,"STATE ROADS / BRIDGES / DRAINAGE / NORTHERN DIVISION","000-U5GPD-00","B - Protective Measures","B","Protective Measures","Small","Statewide",0,"Delaware","DE",10,18746.55,14059.91,14579.18,"1999-10-29T22:46:20.000Z","deb8e500ead7d1d8b179f1bb83d1a2ff","2020-06-15T11:19:50.976Z","5ee75956556129600dd58ca4"
"8994",1297,"1999-09-21T04:00:00.000Z","Hurricane",141,"ROADS / BRIDGES / NORTHERN DIVISION","000-U5GPD-00","A - Debris Removal","A","Debris Removal","Small","Statewide",0,"Delaware","DE",10,5093.8,3820.35,3961.46,"1999-10-29T22:46:20.000Z","1a1f0bf3127565589f8dcaf2d86a8b2d","2020-06-15T11:19:50.977Z","5ee75956556129600dd58ca5"
"8995",1297,"1999-09-21T04:00:00.000Z","Hurricane",144,"PUMP STATION / RICHARDSON PARK","003-99003-00","F - Public Utilities","F","Public Utilities","Large","New Castle",3,"Delaware","DE",10,115598.81,86699.11,89901.19,"1999-12-15T19:20:35.000Z","83c44a87fc6aa44ff63aae659b02479d","2020-06-15T11:19:50.978Z","5ee75956556129600dd58ca6"
"8996",1297,"1999-09-21T04:00:00.000Z","Hurricane",145,"DESTROYED BRIDGE #6-C","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,525621.81,394216.36,410397.67,"2000-03-08T01:49:59.000Z","f6d428a9c48dc44d7542eaf9961153e5","2020-06-15T11:19:50.979Z","5ee75956556129600dd58ca7"
"8997",1297,"1999-09-21T04:00:00.000Z","Hurricane",146,"REPLACE BRIDGE #6G","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,350649.99,262987.49,269400.46,"2000-03-08T01:49:59.000Z","f4bdad695eca7da7e4cd42bac2a06177","2020-06-15T11:19:50.980Z","5ee75956556129600dd58ca8"
"8998",1297,"1999-09-21T04:00:00.000Z","Hurricane",147,"BRIDGE 7 A, HERCULES TRESTLE","003-UL7S1-00","C - Roads and Bridges","C","Roads and Bridges","Large","New Castle",3,"Delaware","DE",10,125927.9,94445.92,96662.26,"2000-03-08T01:49:59.000Z","c39aa1bffeec05e47dc194c3a29819e1","2020-06-15T11:19:50.981Z","5ee75956556129600dd58ca9"
"8999",1297,"1999-09-21T04:00:00.000Z","Hurricane",148,"REPAIR DAMAGED TRESTLE BRIDGE 10-A","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,261100,195825,200420.36,"2000-03-08T01:49:59.000Z","0c3a0e3b319f82559f315f4d0a3548a6","2020-06-15T11:19:50.985Z","5ee75956556129600dd58caa"
"9000",1297,"1999-09-21T04:00:00.000Z","Hurricane",149,"REPAIR BRIDGE TRESTLE #12-B","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,286952,215214,220264.36,"2000-03-08T01:49:59.000Z","245ac02ee774f36ae472cd44c6affa83","2020-06-15T11:19:50.986Z","5ee75956556129600dd58cab"
"9001",1297,"1999-09-21T04:00:00.000Z","Hurricane",150,"REPAIR BRIDGE #8-B","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,138985.4,104239.05,106685.19,"2000-03-08T01:49:59.000Z","6b8d78f14da1f9651b67e6e73cf6a6ce","2020-06-15T11:19:50.988Z","5ee75956556129600dd58cac"
"9002",1297,"1999-09-21T04:00:00.000Z","Hurricane",151,"GREENBANK MILL BUILDING","003-30770-00","E - Public Buildings","E","Public Buildings","Small","New Castle",3,"Delaware","DE",10,0,0,-0.01,"2000-02-19T01:18:00.000Z","50dea03cf20bc10b3182ae14d5463a0f","2020-06-15T11:19:50.989Z","5ee75956556129600dd58cad"
"9003",1297,"1999-09-21T04:00:00.000Z","Hurricane",152,"DEBRIS","003-77580-00","A - Debris Removal","A","Debris Removal","Small","New Castle",3,"Delaware","DE",10,1696.71,1272.53,1319.52,"1999-10-29T23:42:54.000Z","3824687d5147bd9781c464cd220fe6b8","2020-06-15T11:19:50.990Z","5ee75956556129600dd58cae"
"9004",1297,"1999-09-21T04:00:00.000Z","Hurricane",153,"SLOPE  @ DEMA EOC","000-UXFCZ-00","D - Water Control Facilities","D","Water Control Facilities","Small","Statewide",0,"Delaware","DE",10,2637.05,1977.79,2077.47,"1999-12-13T23:42:35.000Z","e67ab1210975c149eb84c6ca66d84adb","2020-06-15T11:19:51.002Z","5ee75957556129600dd58caf"
"9005",1297,"1999-09-21T04:00:00.000Z","Hurricane",155,"10-C BRIDGE REPAIR","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,171205,128403.75,131416.96,"2000-03-08T01:49:59.000Z","2902bc8a5b1a0630733895f99ff85327","2020-06-15T11:19:51.003Z","5ee75957556129600dd58cb0"
"9006",1297,"1999-09-21T04:00:00.000Z","Hurricane",156,"REPAIR DAMAGE TO EMBANKMENT SLOPE, WEST OF BRIDGE 12-B","003-UL7S1-00","G - Recreational or Other","G","Recreational or Other","Large","New Castle",3,"Delaware","DE",10,61550,46162.5,47349.8,"2000-03-03T20:23:11.000Z","b430704135b9d191e13e681160e6cddb","2020-06-15T11:19:51.004Z","5ee75957556129600dd58cb1"
"9007",1297,"1999-09-21T04:00:00.000Z","Hurricane",158,"STATE MANAGEMENT EXPENSES","000-UXFCZ-00","Z - State Management","Z","State Management","Small","Statewide",0,"Delaware","DE",10,-9062.73,-9062.73,-9062.73,"2004-03-12T20:23:22.000Z","e8f0f78f7f3c7745e97ffd6a4b3dae2e","2020-06-15T11:19:51.005Z","5ee75957556129600dd58cb2"
"9008",1299,"1999-09-21T04:00:00.000Z","Hurricane",1,"Not Provided","019-UAFGV-00","A - Debris Removal","A","Debris Removal","Small","Charleston",19,"South Carolina","SC",45,13975,10481.25,11227.52,"1999-10-07T17:51:09.000Z","13de6a749415aba057a2761de47d263c","2020-06-15T11:19:51.006Z","5ee75957556129600dd58cb3"
"9009",1299,"1999-09-21T04:00:00.000Z","Hurricane",2,"Not Provided","019-UAFGV-00","A - Debris Removal","A","Debris Removal","Large","Charleston",19,"South Carolina","SC",45,92430,69322.5,74434.26,"1999-10-07T17:51:09.000Z","392d37ab648183a0726ec5d6140a5699","2020-06-15T11:19:51.007Z","5ee75957556129600dd58cb4"
"9010",1299,"1999-09-21T04:00:00.000Z","Hurricane",3,"Not Provided","019-UAFGV-00","A - Debris Removal","A","Debris Removal","Small","Charleston",19,"South Carolina","SC",45,12795.3,9596.48,10123.33,"1999-10-07T17:51:09.000Z","4ac11df8d922e7180b8dee5b8d0ab589","2020-06-15T11:19:51.008Z","5ee75957556129600dd58cb5"
"9011",1299,"1999-09-21T04:00:00.000Z","Hurricane",4,"Not Provided","031-99031-00","B - Protective Measures","B","Protective Measures","Small","Darlington",31,"South Carolina","SC",45,3523,2642.25,2802.9,"1999-10-07T17:51:09.000Z","f486c30dab31aef994b903c9c5eba1f1","2020-06-15T11:19:51.010Z","5ee75957556129600dd58cb6"
"9012",1299,"1999-09-21T04:00:00.000Z","Hurricane",5,"EMERGENCY PROTECTIVE MEASRES","041-71980-00","B - Protective Measures","B","Protective Measures","Small","Florence",41,"South Carolina","SC",45,3408,2556,2711.41,"1999-10-07T21:40:16.000Z","510a38da249c3a2a971cc5f91da0fbeb","2020-06-15T11:19:51.011Z","5ee75957556129600dd58cb7"
"9013",1299,"1999-09-21T04:00:00.000Z","Hurricane",6,"DEBRIS REMOVAL","041-71980-00","A - Debris Removal","A","Debris Removal","Small","Florence",41,"South Carolina","SC",45,5475,4106.25,4355.91,"1999-10-07T21:40:16.000Z","f95d78d19585e59ed0264ed1729cf60a","2020-06-15T11:19:51.012Z","5ee75957556129600dd58cb8"
"9014",1299,"1999-09-21T04:00:00.000Z","Hurricane",8,"DEBRIS REMOVAL","035-00A43-00","A - Debris Removal","A","Debris Removal","Small","Dorchester",35,"South Carolina","SC",45,1910.4,1432.8,1519.91,"1999-10-07T21:40:16.000Z","1c606bc73ce120323b64fcc0f516eddc","2020-06-15T11:19:51.013Z","5ee75957556129600dd58cb9"
"9015",1299,"1999-09-21T04:00:00.000Z","Hurricane",9,"EMERGENCY PROTECTIVE MEASURES","085-99085-00","B - Protective Measures","B","Protective Measures","Small","Sumter",85,"South Carolina","SC",45,16638.91,12479.18,13237.91,"1999-10-11T18:08:15.000Z","a8ecf32fd2806b0c797d1799e1c9a383","2020-06-15T11:19:51.014Z","5ee75957556129600dd58cba"
"9016",1299,"1999-09-21T04:00:00.000Z","Hurricane",11,"EMERGENCY PROTECTIVE MEASURES","051-99051-00","B - Protective Measures","B","Protective Measures","Large","Horry",51,"South Carolina","SC",45,279783.03,209837.27,235957.56,"1999-10-11T19:07:12.000Z","c079d995f40df8cf9e27abf6fa9034a8","2020-06-15T11:19:51.015Z","5ee75957556129600dd58cbb"
"9017",1299,"1999-09-21T04:00:00.000Z","Hurricane",12,"EMERGENCY PROTECTIVE MEASURES","049-31885-00","B - Protective Measures","B","Protective Measures","Small","Hampton",49,"South Carolina","SC",45,2704.6,2028.45,2151.78,"1999-10-11T20:02:51.000Z","9875eadf0516d56c199105ceb1feda1a","2020-06-15T11:19:51.016Z","5ee75957556129600dd58cbc"
"9018",1299,"1999-09-21T04:00:00.000Z","Hurricane",13,"EMERGENCY PROTECTIVE MEASURES","009-52585-00","B - Protective Measures","B","Protective Measures","Small","Bamberg",9,"South Carolina","SC",45,1393.88,1045.41,1108.98,"1999-10-11T20:02:51.000Z","e6610e8bdf2802add541783d6dcaa7d2","2020-06-15T11:19:51.017Z","5ee75957556129600dd58cbd"
"9019",1299,"1999-09-21T04:00:00.000Z","Hurricane",14,"EMERGENCY PROTECTIVE MEASURES","009-99009-00","B - Protective Measures","B","Protective Measures","Small","Bamberg",9,"South Carolina","SC",45,1955.58,1466.69,1555.87,"1999-10-11T20:02:51.000Z","7419569c19cc74907fd1216ab9e1cb00","2020-06-15T11:19:51.018Z","5ee75957556129600dd58cbe"
"9020",1299,"1999-09-21T04:00:00.000Z","Hurricane",15,"EMERGENCY PROTECTIVE MEASURES","029-23020-00","B - Protective Measures","B","Protective Measures","Small","Colleton",29,"South Carolina","SC",45,10630.54,7972.91,8457.67,"1999-10-11T18:08:15.000Z","79ca5a256e1aa96cf33b65428939f5bf","2020-06-15T11:19:51.020Z","5ee75957556129600dd58cbf"
"9021",1299,"1999-09-21T04:00:00.000Z","Hurricane",16,"Not Provided","029-23020-00","F - Public Utilities","F","Public Utilities","Small","Colleton",29,"South Carolina","SC",45,1000,750,787.8,"1999-10-14T01:23:58.000Z","cb53b0992d37c569b8b132c7cf3e72b2","2020-06-15T11:19:51.021Z","5ee75957556129600dd58cc0"
"9022",1299,"1999-09-21T04:00:00.000Z","Hurricane",17,"VEHICLE DAMAGE","000-U7K6H-00","E - Public Buildings","E","Public Buildings","Small","Statewide",0,"South Carolina","SC",45,2625,1968.75,2088.45,"1999-10-11T20:04:17.000Z","2830e6bb08d6d1b6df2f3634c805ae58","2020-06-15T11:19:51.022Z","5ee75957556129600dd58cc1"
"9023",1299,"1999-09-21T04:00:00.000Z","Hurricane",18,"VEHICLE DAMAGE","000-U7K6H-00","E - Public Buildings","E","Public Buildings","Small","Statewide",0,"South Carolina","SC",45,2923,2192.25,2325.54,"1999-10-11T20:04:17.000Z","4086987337f3d84a7528b846ee9d189b","2020-06-15T11:19:51.024Z","5ee75957556129600dd58cc2"
"9024",1299,"1999-09-21T04:00:00.000Z","Hurricane",19,"EMERGENCY PROTECTIVE MEASURES","063-12655-00","B - Protective Measures","B","Protective Measures","Small","Lexington",63,"South Carolina","SC",45,6834.84,5126.13,5437.8,"1999-10-11T20:04:17.000Z","13b985dbd60a84dd5149ecebbf310753","2020-06-15T11:19:51.025Z","5ee75957556129600dd58cc3"
"9025",1299,"1999-09-21T04:00:00.000Z","Hurricane",20,"PROTECTIVE MEASURES","013-79450-00","B - Protective Measures","B","Protective Measures","Small","Beaufort",13,"South Carolina","SC",45,4045.57,3034.18,3218.66,"1999-10-11T16:37:56.000Z","644aabc77d999547c527bde427103f46","2020-06-15T11:19:51.026Z","5ee75957556129600dd58cc4"
"9026",1299,"1999-09-21T04:00:00.000Z","Hurricane",21,"PROTECTIVE MEASURES","035-62530-00","B - Protective Measures","B","Protective Measures","Small","Dorchester",35,"South Carolina","SC",45,1209.24,906.93,962.07,"1999-10-11T20:02:51.000Z","017618a31439c566f5c2fa87da9781b7","2020-06-15T11:19:51.027Z","5ee75957556129600dd58cc5"
"9027",1299,"1999-09-21T04:00:00.000Z","Hurricane",22,"DEBRIS REMOVAL","035-62530-00","A - Debris Removal","A","Debris Removal","Small","Dorchester",35,"South Carolina","SC",45,3020.27,2265.2,2402.93,"1999-10-11T20:02:51.000Z","841372d3d3a1b5e260c295ed804cd6a5","2020-06-15T11:19:51.028Z","5ee75957556129600dd58cc6"
"9028",1299,"1999-09-21T04:00:00.000Z","Hurricane",23,"DEBRIS REMOVAL","019-36115-00","A - Debris Removal","A","Debris Removal","Large","Charleston",19,"South Carolina","SC",45,38566.2,28924.65,30621.75,"1999-10-12T01:38:18.000Z","d19ffc39d00099949f881a41ad047027","2020-06-15T11:19:51.029Z","5ee75957556129600dd58cc7"
"9029",1299,"1999-09-21T04:00:00.000Z","Hurricane",25,"DEBRIS DISPOSAL","019-36115-00","A - Debris Removal","A","Debris Removal","Large","Charleston",19,"South Carolina","SC",45,38110.5,28582.87,30157.33,"1999-10-12T01:38:18.000Z","10af38bf4e6f1c7c7fdc180c82130bb7","2020-06-15T11:19:51.030Z","5ee75957556129600dd58cc8"
"9030",1299,"1999-09-21T04:00:00.000Z","Hurricane",26,"DEBRIS MONITORING","019-36115-00","A - Debris Removal","A","Debris Removal","Small","Charleston",19,"South Carolina","SC",45,4752,3564,3695.63,"1999-10-12T01:38:18.000Z","60637412128d04821c4e1830150f2ebf","2020-06-15T11:19:51.031Z","5ee75957556129600dd58cc9"
"9031",1299,"1999-09-21T04:00:00.000Z","Hurricane",27,"DEBRIS REMOVAL","019-13330-00","A - Debris Removal","A","Debris Removal","Large","Charleston",19,"South Carolina","SC",45,773954.43,580465.82,605382.24,"1999-10-12T02:23:47.000Z","0efea64a6f3804539b669194b7602aeb","2020-06-15T11:19:51.032Z","5ee75957556129600dd58cca"
"9032",1299,"1999-09-21T04:00:00.000Z","Hurricane",28,"DEBRIS BURNING","015-04F40-00","A - Debris Removal","A","Debris Removal","Large","Berkeley",15,"South Carolina","SC",45,135000,101250,106731.38,"1999-10-12T01:38:18.000Z","ce4c6ba6c5d9ba3ed58d6b176aee124e","2020-06-15T11:19:51.034Z","5ee75957556129600dd58ccb"
"9033",1299,"1999-09-21T04:00:00.000Z","Hurricane",29,"DEBRIS PICK UP & HAUL","015-04F40-00","A - Debris Removal","A","Debris Removal","Large","Berkeley",15,"South Carolina","SC",45,242420.8,181815.6,189207.01,"1999-10-12T01:38:18.000Z","9856c8276063a8fcf5abc1711df47a8b","2020-06-15T11:19:51.035Z","5ee75957556129600dd58ccc"
"9034",1299,"1999-09-21T04:00:00.000Z","Hurricane",30,"EMERGENCY PROTECTIVE MEASURES","013-UIJZY-00","B - Protective Measures","B","Protective Measures","Small","Beaufort",13,"South Carolina","SC",45,9028,6771,7112.26,"1999-10-12T01:39:45.000Z","78d5f51d9c4171e664adc3fa40671cab","2020-06-15T11:19:51.036Z","5ee75957556129600dd58ccd"
"9035",1299,"1999-09-21T04:00:00.000Z","Hurricane",31,"EMERGENCY PROTECTIVE MEASURES","053-60280-00","B - Protective Measures","B","Protective Measures","Small","Jasper",53,"South Carolina","SC",45,5020,3765,3954.75,"1999-10-12T22:50:31.000Z","6312f211129ec1f15b8b4191aa010661","2020-06-15T11:19:51.037Z","5ee75957556129600dd58cce"
"9036",1299,"1999-09-21T04:00:00.000Z","Hurricane",32,"EMERGENCY PROTECTIVE MEASURES","049-73600-00","B - Protective Measures","B","Protective Measures","Small","Hampton",49,"South Carolina","SC",45,1284.4,963.3,1011.85,"1999-10-12T22:49:33.000Z","42888cb150b921c9540371142e046374","2020-06-15T11:19:51.038Z","5ee75957556129600dd58ccf"
"9037",1299,"1999-09-21T04:00:00.000Z","Hurricane",33,"EMERGENCY PROTECTIVE MEASURES","049-23830-00","B - Protective Measures","B","Protective Measures","Small","Hampton",49,"South Carolina","SC",45,3978.63,2983.97,3134.36,"1999-10-12T22:49:33.000Z","65f5a0f9ba07c8b60a69d8c090025183","2020-06-15T11:19:51.039Z","5ee75957556129600dd58cd0"
"9038",1299,"1999-09-21T04:00:00.000Z","Hurricane",34,"EMERGENCY PROTECTIVE MEASURES","055-10855-00","B - Protective Measures","B","Protective Measures","Small","Kershaw",55,"South Carolina","SC",45,9441.94,7081.46,7438.37,"1999-10-12T22:51:11.000Z","9c075b357a150ecddd9d410b82df625e","2020-06-15T11:19:51.040Z","5ee75957556129600dd58cd1"
"9039",1299,"1999-09-21T04:00:00.000Z","Hurricane",35,"EMERGENCY PROTECTIVE MEASURES","013-04CBC-00","B - Protective Measures","B","Protective Measures","Small","Beaufort",13,"South Carolina","SC",45,22638.11,16978.58,17834.3,"1999-10-12T22:50:31.000Z","adc4614e9521d608d600da107fab2442","2020-06-15T11:19:51.042Z","5ee75957556129600dd58cd2"
"9040",1299,"1999-09-21T04:00:00.000Z","Hurricane",36,"EMERGENCY PROTECTIVE MEASURES","031-32560-00","B - Protective Measures","B","Protective Measures","Small","Darlington",31,"South Carolina","SC",45,8388,6291,6608.07,"1999-10-14T01:25:02.000Z","65dbb2770e9a85ca8e81af6e446b0f91","2020-06-15T11:19:51.067Z","5ee75957556129600dd58cd3"
